ID,trait1,group,litter,genetic,omic1,omic2,omic3,omic4,omic5,omic6,omic7,omic8,omic9,omic10,genetic_direct,genetic_indirect,genetic_total
4551,0.788034,3,272,0.234296,0.592647,-0.693768,-1.872468,1.677064,-0.556288,-1.139489,0.969107,1.001052,-0.938783,0.470562,0.234296,0.263020,0.497316
4552,-0.492983,13,170,0.454510,-0.064718,-0.338084,0.101340,-0.005426,-1.017319,0.911785,0.336850,0.945100,0.710171,-0.210456,0.454510,0.004837,0.459347
4553,0.048848,38,15,0.213625,2.214347,-0.309322,-0.071926,0.190268,-1.556059,0.004935,2.000406,0.988602,-0.315003,-0.846642,0.213625,-0.002283,0.211343
4554,1.129886,39,48,0.344646,-0.670715,0.572822,0.975200,-1.260499,0.294629,1.354200,-0.411333,1.555305,-0.206002,-0.239937,0.344646,0.127158,0.471805
4555,-0.859874,2,213,-0.037223,-0.556051,-0.702885,0.301701,-0.835113,-0.875511,0.046619,0.194893,-0.700299,1.277706,0.347332,-0.037223,-0.419471,-0.456694
4556,-1.588777,15,136,-0.121192,0.823773,0.544515,1.097183,1.095892,0.193724,-1.326566,0.081461,0.476063,-0.942911,0.245711,-0.121192,-0.404795,-0.525987
4557,-2.111045,49,41,-0.095356,0.417277,-0.445635,0.964491,0.835861,0.055261,-3.677418,0.226037,0.309038,-0.147705,-0.774651,-0.095356,-0.675574,-0.770930
4558,0.314399,32,7,-0.189997,-1.495132,-1.945434,0.209747,-0.571866,0.588470,-2.162131,-0.027763,1.156168,0.785328,1.653825,-0.189997,0.357489,0.167492
4559,-2.477846,8,23,-0.113039,0.513381,1.211397,-0.415331,0.409937,0.459277,0.085466,0.993550,-0.535916,0.075718,0.353825,-0.113039,-0.599180,-0.712219
4560,-1.874978,43,78,-0.354033,-0.645449,2.166013,-0.714243,0.047504,-0.447420,0.153501,1.188664,-1.085270,1.148795,0.369863,-0.354033,-1.015802,-1.369835
4561,-0.461710,49,288,0.145782,0.220869,0.000248,0.427938,0.042726,1.303374,0.103650,-1.833262,0.014534,1.280335,-0.087627,0.145782,-0.165523,-0.019741
4562,0.712468,30,176,0.823126,-0.277236,-1.713152,-0.602101,1.245970,0.284580,0.001978,1.860236,-0.132724,-0.311236,-0.475515,0.823126,-0.252682,0.570444
4564,-1.019313,49,221,-0.383691,-0.056644,0.440146,-1.550841,0.917239,1.277016,-0.197703,0.095674,0.603790,0.499469,-0.497397,-0.383691,-0.538147,-0.921838
4565,1.609257,35,95,-0.133153,0.242442,-0.644548,0.337081,0.338689,-0.590966,0.120107,-0.164513,-0.894193,0.270679,0.564726,-0.133153,0.809162,0.676009
4566,-0.420598,24,176,-0.003003,-1.301741,-0.770207,0.142356,-0.019697,1.253490,-2.206405,1.386887,-2.334240,-0.845836,-0.367373,-0.003003,-0.112711,-0.115714
4567,0.427751,28,184,0.344684,0.214608,-0.496972,0.240918,0.270052,0.907887,-1.011597,-0.237378,-1.052978,-0.432506,0.679397,0.344684,0.192576,0.537260
4570,-0.225845,21,260,-0.031962,-1.455943,0.577505,-0.327406,-1.672630,-0.534073,2.058662,-1.817237,-1.340007,1.691634,-2.057939,-0.031962,0.250247,0.218285
4571,-1.348462,26,285,0.319531,0.819642,0.853866,-0.257573,0.737181,0.078735,-0.437318,0.532854,0.048599,0.860555,0.582236,0.319531,-0.296560,0.022971
4572,0.199180,34,184,-0.141418,0.862128,0.924601,-0.439530,0.433278,-0.344661,0.636493,-1.180856,0.824152,0.339179,0.400189,-0.141418,-0.326094,-0.467513
4573,-0.513996,1,218,-0.036645,0.844076,1.324921,-0.272002,-0.733297,-0.382405,-0.806300,1.118579,-0.366575,-0.529394,-1.057400,-0.036645,-0.367835,-0.404481
4574,-1.481108,32,244,-0.305567,1.504030,0.675280,-0.619182,-0.328151,0.322082,-0.860784,-1.518385,-0.499290,0.868378,0.350570,-0.305567,-0.312482,-0.618049
4575,1.337549,33,85,0.107692,-2.166121,0.109638,-0.366357,0.358419,-1.265427,-1.057886,-0.758690,-1.140731,-1.162427,0.462490,0.107692,-0.091905,0.015787
4576,0.266780,32,242,0.236900,0.328061,1.220560,0.470526,-0.889202,-0.572990,-1.358389,0.979955,-1.189332,-1.645702,0.655152,0.236900,-0.123188,0.113711
4577,-0.456236,7,114,-0.146510,-1.293677,1.015783,0.735898,0.878008,0.140872,-0.685007,0.075162,-1.020017,-0.486929,0.325040,-0.146510,-0.238312,-0.384822
4578,-0.403887,21,180,0.045469,-0.738435,0.653615,0.133256,-0.243269,-0.232681,1.159759,-2.113803,-0.722515,1.761389,-0.919360,0.045469,0.258744,0.304213
4581,0.742547,16,207,0.104708,0.711327,-1.247175,-0.529829,0.301564,-0.510515,-0.471956,1.201492,-1.983620,-0.189266,-0.103959,0.104708,-0.140994,-0.036287
4582,1.603645,15,122,0.588626,-0.100313,0.676403,-1.900568,0.631501,-0.298274,1.633872,0.395358,0.466737,-0.683648,0.349891,0.588626,0.223681,0.812307
4583,-2.380410,18,227,0.100445,0.726658,0.966215,-0.254860,2.143227,-0.026821,-0.077696,2.403854,1.484196,-0.233231,-0.327253,0.100445,-1.449981,-1.349536
4585,-0.530580,37,135,-0.879548,-2.856525,-0.950994,1.646856,-0.838779,1.304451,1.014639,-0.775317,1.659100,-0.808245,-1.066644,-0.879548,-0.463800,-1.343349
4589,-0.149912,40,260,0.045821,-1.139848,2.253277,-1.681151,0.322200,-1.207043,0.119480,-0.017765,1.364842,-0.492533,-1.162720,0.045821,-1.610898,-1.565077
4590,-0.883110,18,60,-0.279614,-0.356556,0.605703,-0.154638,-0.926391,-1.091964,0.020592,0.430635,1.361008,1.660155,-0.166695,-0.279614,-1.020472,-1.300086
4594,0.370340,44,159,0.012443,-1.594219,0.839096,-1.188350,0.168419,0.022133,0.266132,0.972586,-1.160580,-0.834134,-0.286429,0.012443,-0.367135,-0.354692
4595,0.225701,47,197,-0.235120,0.303298,-1.243092,1.334325,0.341176,-0.339410,-1.444431,-0.288573,0.615812,-0.426259,0.753089,-0.235120,-0.100079,-0.335199
4597,-2.691472,13,100,-0.036928,0.297222,-0.649618,0.652817,-0.304840,0.376145,-2.215812,0.374815,-0.914405,1.811451,-1.485400,-0.036928,-0.413919,-0.450847
4598,-1.636569,21,54,-0.279630,1.645964,0.699712,-0.058394,1.022051,1.630870,1.106337,-0.135247,-0.715676,0.462943,-1.620642,-0.279630,-0.305603,-0.585234
4599,0.734160,4,267,0.020504,1.021967,-1.785616,0.516097,0.671103,1.725827,0.199758,-1.135868,0.502184,-0.336905,-2.089446,0.020504,0.710765,0.731269
4600,0.278984,7,101,0.748549,-0.040027,0.605720,-0.845387,-0.830862,0.623526,-0.222454,-0.066072,0.383754,1.016207,-0.680218,0.748549,0.533661,1.282210
4601,0.439775,34,225,0.365740,-0.491170,-0.181039,-0.032151,0.719203,-0.966811,-2.190782,-0.725657,-0.058870,0.970136,2.305016,0.365740,-0.951065,-0.585325
4602,-0.770348,39,178,0.130719,1.118903,-0.619037,-2.602601,1.695635,-0.152853,0.470774,0.512733,0.879415,0.972069,-1.633664,0.130719,-0.629758,-0.499039
4603,0.335490,20,288,0.228566,-0.641226,1.248117,-0.753460,-1.643682,-0.534975,-1.277047,-0.067393,-0.037602,0.144898,0.203597,0.228566,0.190187,0.418753
4604,1.526921,33,52,0.172992,-0.882365,1.284076,-0.413280,-0.429115,1.304944,1.092985,-0.249566,-0.377328,-1.697960,-0.156028,0.172992,-0.148051,0.024941
4605,-0.413806,42,97,0.116653,-0.387863,0.374186,-0.476075,0.764334,1.711079,1.291470,0.754325,1.682432,-0.399407,-0.740199,0.116653,-0.147182,-0.030529
4606,0.327848,9,147,0.393754,0.751941,1.340500,0.740075,1.218990,-1.139683,0.242928,-0.689786,-0.054549,1.188034,0.389453,0.393754,-0.835618,-0.441864
4607,1.264890,4,235,0.392749,2.103709,-0.604021,-0.507065,-0.091387,-0.541898,1.038473,-0.403791,0.964199,0.474999,-0.814624,0.392749,-1.080898,-0.688149
4608,-1.332972,46,44,-0.475864,1.039378,-0.247784,0.542868,1.495293,-0.201584,1.294043,-0.300647,0.432753,-0.633365,0.426742,-0.475864,0.125420,-0.350444
4609,-0.795270,5,266,-0.463785,0.663930,0.836277,1.072061,-0.194791,0.056388,0.004996,0.216612,-0.070114,-0.511189,-0.727857,-0.463785,-0.110586,-0.574371
4611,-1.014850,44,193,-0.020198,-0.360283,-0.336922,0.548214,0.580406,0.633345,-0.548419,0.669365,1.065111,0.192481,0.739076,-0.020198,-0.233822,-0.254019
4612,-0.665236,28,235,-0.198817,-0.176853,-0.187988,1.570597,0.015558,-0.262386,0.963449,0.556673,-0.156676,-0.360267,-1.233714,-0.198817,-0.304666,-0.503483
4613,1.630575,24,26,0.072970,2.039639,-1.130552,0.290147,0.390328,-0.816705,-0.477240,-0.670880,0.600951,-0.309138,-0.517213,0.072970,0.116232,0.189202
4614,-1.884309,16,279,-0.076392,1.867761,0.892625,-0.273313,-0.885076,1.746194,1.120389,0.224982,-1.775283,1.474935,-1.880825,-0.076392,0.320990,0.244598
4615,-2.261369,37,266,0.407233,1.658287,0.939945,0.202161,-0.888270,-0.752024,-1.029980,-0.075755,0.516528,2.348542,0.365029,0.407233,-1.386340,-0.979107
4616,-3.293404,21,79,0.291846,0.514451,0.216813,1.819653,-0.924038,0.244219,-2.011641,-1.084427,-0.073939,0.174815,-2.320580,0.291846,-2.044247,-1.752401
4617,0.066431,14,212,0.298719,-1.078551,-0.069283,-0.209692,-0.051827,0.091905,-1.069342,-1.397550,0.209451,2.214247,-0.079325,0.298719,-0.889738,-0.591020
4618,-3.690191,36,138,-0.285303,-0.457221,1.183432,0.964853,0.336975,0.331744,0.859157,1.359950,-3.161553,0.841766,1.943569,-0.285303,-0.218018,-0.503321
4619,0.404090,13,156,0.016871,-0.307243,-0.086096,-0.635639,0.122118,0.219357,0.187112,0.603852,1.814368,-0.235630,-0.476427,0.016871,-0.140883,-0.124012
4621,-2.185805,49,245,0.177216,0.200944,0.377620,0.463833,0.717454,0.956175,-1.238615,-0.518907,-0.415900,0.269055,0.553612,0.177216,-0.009820,0.167396
4622,1.352564,34,298,0.029743,1.070249,0.121513,0.204577,-1.352433,-0.451108,-0.424195,0.143816,-0.290489,-0.438306,-1.031694,0.029743,0.133591,0.163335
4623,-1.332263,13,258,-0.149296,-0.086481,-0.351296,-0.936759,-0.581805,0.393161,-1.842962,-1.161484,2.277080,1.111408,0.725842,-0.149296,-0.117436,-0.266732
4626,-0.291733,47,46,0.203398,1.151068,-0.027112,1.243601,-0.104745,0.355889,0.679152,-0.135146,0.445944,-0.114931,-1.418975,0.203398,0.497115,0.700513
4627,0.265146,44,269,0.139899,1.257857,-1.090603,-1.106021,-1.562749,1.781467,0.143444,-1.073145,0.401812,-0.076148,-0.958729,0.139899,0.042219,0.182119
4628,-1.121855,24,157,0.071768,-0.055310,0.070190,-0.540499,-0.700680,-1.472499,-1.024093,-0.236339,0.179414,0.630273,-1.891417,0.071768,-0.134909,-0.063141
4629,-1.234002,46,161,-0.228489,-0.145881,0.099104,-0.845930,0.145294,0.557936,0.081134,0.372065,1.045091,0.612221,-2.040406,-0.228489,-0.035332,-0.263821
4630,0.257480,18,96,-0.050831,0.498760,-0.441597,-0.607882,-1.308100,1.227041,0.603663,-0.827417,-0.712634,0.794454,-0.689753,-0.050831,-0.317390,-0.368221
4631,1.606115,5,212,0.548381,-1.113318,-0.953521,-0.825836,0.629788,0.192966,1.218251,-0.961835,-0.705598,0.931973,1.656700,0.548381,1.025018,1.573399
4632,2.123869,4,228,0.361847,1.042001,-0.328284,-1.118195,-1.172118,-1.438327,1.124856,0.196108,-1.173430,-0.642865,-0.652980,0.361847,0.908113,1.269960
4633,0.866802,36,18,0.193557,0.770168,-0.332743,-0.307893,-0.849271,-0.280788,-0.446579,-0.014485,-0.865706,-0.472518,-0.972138,0.193557,1.735964,1.929520
4634,1.186602,20,99,-0.063697,0.104899,-0.000510,0.482663,-0.626440,0.492081,-0.628116,-0.783669,-1.002522,-2.029783,-1.031595,-0.063697,1.526574,1.462878
4635,1.178578,42,33,0.452464,-0.784555,0.614194,0.282865,-0.950801,1.063077,0.069267,-1.138577,-1.957699,0.500202,0.097112,0.452464,0.601697,1.054160
4636,3.745071,23,163,0.391546,-2.085961,-0.855067,0.831233,-1.180963,-1.434229,1.332940,-0.959694,0.282499,-1.064987,2.148397,0.391546,2.320397,2.711943
4637,-0.127174,44,250,0.189735,-1.571865,0.984409,0.041392,-0.076223,0.050781,-0.533314,0.456805,-2.376413,0.261399,0.511319,0.189735,-0.012671,0.177064
4639,3.070496,40,272,0.172333,-1.119168,-0.379291,-1.794426,-0.147862,-1.295480,1.333328,-1.387598,-1.381005,0.478849,1.868126,0.172333,0.110086,0.282420
4640,1.471666,48,154,0.070166,0.084917,0.709239,-1.021002,-0.794149,0.036827,-0.860428,0.422741,0.161009,-0.909770,0.699513,0.070166,0.041094,0.111260
4641,-0.462137,34,226,-0.681869,0.008852,-0.676145,-0.064875,-0.315191,-0.647860,-0.823512,-1.183583,-0.662393,0.184281,-0.993066,-0.681869,0.906987,0.225117
4642,0.131875,27,293,0.145871,-0.918646,-0.182597,-0.893453,0.641897,-0.261126,0.091286,-0.117026,-0.674052,0.385174,-0.960657,0.145871,0.303960,0.449831
4643,1.061032,6,87,0.159791,1.422350,-0.952022,-0.535409,0.252035,-1.987739,-0.301983,1.244766,-0.076491,0.695937,0.497527,0.159791,0.005122,0.164914
4646,0.635258,26,264,-0.119257,-0.252577,-0.583345,1.210292,-0.673361,-1.901370,0.078697,-0.041091,-0.777894,0.576941,0.166473,-0.119257,0.082201,-0.037056
4647,1.806732,33,123,0.527661,-0.181351,0.039713,-0.233810,-0.084318,0.192879,-0.400218,-0.033204,-1.393036,-1.721917,-0.770958,0.527661,1.883185,2.410846
4648,0.316687,28,107,0.045329,1.333599,0.441278,-1.764652,0.330991,-0.493046,-1.839685,0.351853,-0.982855,-0.010459,-1.692273,0.045329,-0.006569,0.038760
4650,1.526347,44,123,0.153349,0.485443,-0.423504,-0.840292,-1.530451,0.513938,0.303326,-0.503867,-0.927640,0.151753,0.654092,0.153349,0.170038,0.323387
4651,1.081158,22,297,-0.526354,-1.719337,0.277245,-0.119762,-1.073790,-1.579232,-1.215910,-0.676336,-2.196277,0.101759,-0.327542,-0.526354,0.288337,-0.238017
4652,-0.341685,47,120,0.473947,0.897114,-0.136019,0.217955,-0.953109,-1.507640,-1.171035,-1.166984,1.028455,1.093825,1.688525,0.473947,0.439133,0.913081
4655,-0.499593,48,133,0.124479,-1.046312,0.042362,1.405124,-0.466374,-0.522687,-0.111227,-0.444250,-1.115981,0.505421,-0.208666,0.124479,-1.242204,-1.117725
4657,0.958708,12,90,-0.081582,0.552977,0.901674,0.048497,-2.067761,-0.461562,-0.946974,-1.239316,0.425248,-0.158978,-0.345592,-0.081582,0.011088,-0.070494
4658,1.887869,23,264,-0.523001,-0.234719,1.484551,0.148456,-0.915301,-1.097842,0.064705,0.452244,-0.948796,-1.746883,0.780250,-0.523001,-0.217292,-0.740293
4659,1.099843,18,177,0.107493,1.403582,0.565428,-0.477654,0.374945,-0.228919,-0.332781,-2.158838,-1.122555,-0.031453,1.667365,0.107493,-0.442551,-0.335059
4660,0.015637,20,255,-0.176955,-0.143340,0.086283,0.393089,1.603223,-0.763616,-2.400605,0.607412,-0.081797,-1.153017,2.353652,-0.176955,-1.057447,-1.234402
4661,-0.324810,24,91,0.053594,0.246794,-0.752174,0.986356,-1.129124,-0.868107,0.056166,1.206165,0.572884,0.711458,-1.023636,0.053594,-1.054034,-1.000439
4662,-0.666063,44,238,0.098696,0.938754,0.612573,0.711966,0.624227,-1.816555,1.249879,-0.045023,0.603477,0.486726,-1.153343,0.098696,-0.822310,-0.723614
4663,0.873546,6,144,-0.043053,-1.942446,1.889136,-1.033957,-0.297450,-1.495019,0.866277,0.355658,-1.012394,0.170953,-1.462784,-0.043053,-0.494361,-0.537414
4664,-2.127731,38,64,-0.135553,0.318997,1.018747,0.225976,0.073157,-1.100303,1.289541,-0.103118,-0.461603,2.292684,1.243620,-0.135553,-0.593573,-0.729125
4666,0.902210,8,253,-0.472162,0.315111,-1.993460,-0.361233,-0.676969,0.019710,-0.395065,1.149945,0.461808,-1.013217,0.498409,-0.472162,-0.107501,-0.579663
4668,-0.248533,44,28,-0.159512,1.898639,0.575893,0.483370,0.061166,-1.200259,0.033479,-1.460496,0.461665,-0.111476,-0.112877,-0.159512,0.306807,0.147295
4669,0.329422,16,17,-0.081501,0.688098,-0.668286,0.214607,-0.485160,-0.574828,-0.555918,0.911411,-0.195518,0.081083,0.502076,-0.081501,-1.006411,-1.087913
4670,-1.864461,8,268,-0.508321,0.960571,2.146382,0.069227,0.568583,-0.977885,-1.467731,1.092171,-1.018595,-0.459159,0.445696,-0.508321,-0.338266,-0.846586
4671,-1.961577,24,1,-0.192560,-0.832596,0.823506,1.833750,0.200925,-1.572702,-1.788455,-0.087957,0.008763,0.785499,0.260975,-0.192560,-0.889850,-1.082411
4672,-1.841330,49,248,-0.376993,2.552458,-0.489906,-0.556035,1.250575,0.809289,-1.072988,-0.047416,-0.468050,-0.417572,0.863243,-0.376993,-0.397914,-0.774907
4673,-1.512048,17,106,-0.517450,-0.041272,1.415991,-1.062302,-0.190950,0.555941,-0.276516,2.419841,0.436262,0.241009,-1.058670,-0.517450,-1.170841,-1.688291
4674,-2.114671,13,143,-0.075244,-0.482550,0.608619,-1.190440,-0.306794,0.446251,-0.220715,0.794515,-0.697864,2.700087,-1.466980,-0.075244,-0.842967,-0.918211
4675,-0.689187,41,192,-0.320867,1.566609,0.618335,-0.206223,-1.966784,-1.296066,-2.770147,-0.865182,-0.185532,0.346348,-0.470960,-0.320867,-1.026841,-1.347707
4676,-1.309412,13,125,-0.351686,-1.826048,1.495166,1.767661,0.798946,-0.914096,-0.624848,-1.093822,-0.211317,0.640924,0.835837,-0.351686,-0.792272,-1.143958
4677,-1.216496,4,206,-0.091666,-1.349904,0.236646,0.138460,0.187413,2.139235,-0.974164,-0.133139,-0.761307,-0.691547,-2.750510,-0.091666,-1.106713,-1.198378
4682,-1.820726,40,91,-0.242585,-1.040584,0.365593,-0.839794,-0.663391,-1.122744,-1.016591,-0.824256,1.698018,1.919555,-0.155969,-0.242585,-1.256719,-1.499304
4683,-3.539522,31,19,-0.047691,-0.877767,1.939181,2.300093,-1.462935,-0.393472,-1.144803,0.972433,0.454533,1.219822,-1.190198,-0.047691,-1.431530,-1.479221
4684,-0.595620,10,169,-0.298456,0.811271,-1.621631,-1.253719,0.860431,1.421181,-0.312397,-0.190472,0.307214,1.638915,-0.268543,-0.298456,-1.340473,-1.638929
4686,-1.560636,46,45,0.049117,-0.451952,1.178697,1.255113,0.467667,0.234651,-0.307509,-0.013592,0.661502,1.119588,-0.020781,0.049117,-1.780731,-1.731614
4687,-1.319310,17,116,-0.356438,-0.960202,-0.160980,0.514361,0.662906,1.792006,-1.368001,0.733497,1.152768,0.730032,0.673690,-0.356438,-1.284637,-1.641075
4688,-2.405643,6,243,-0.442845,1.269254,-0.024026,-0.112296,1.783273,2.371358,0.971203,0.213054,1.485908,0.185156,2.356545,-0.442845,-0.345765,-0.788610
4689,-1.615307,8,101,-0.726208,-1.633590,-0.468026,0.113458,0.406825,1.029430,-2.015289,-0.848036,0.573634,-0.251154,0.810967,-0.726208,-0.705900,-1.432107
4690,-3.810710,23,22,0.266834,0.257519,2.316829,-0.389669,0.276615,0.975486,-1.986999,-0.343221,-1.082485,1.269956,0.006544,0.266834,-0.881825,-0.614991
4691,-0.784002,16,159,-0.238921,-0.281411,0.606281,0.852968,0.107592,-0.399613,1.171813,-0.733339,-0.036572,0.540249,1.700829,-0.238921,0.176810,-0.062111
4692,-0.667918,3,72,0.094308,0.934709,0.076633,0.977371,0.530412,-0.760334,-2.841331,-1.083619,0.063873,-0.769786,0.333679,0.094308,-1.041629,-0.947320
4693,-2.992318,46,125,-0.034046,1.278759,0.001820,-0.157581,-1.946967,0.777323,-2.061451,2.024189,0.708308,1.265712,-1.346561,-0.034046,-1.078454,-1.112499
4694,0.940766,9,86,-0.126316,1.726427,0.729596,-0.875814,-0.340273,-0.310711,0.787340,0.096019,0.955601,-0.654721,-0.613308,-0.126316,0.066845,-0.059471
4695,0.479293,16,18,-0.278434,-0.636340,0.406996,0.370829,1.871695,-1.497459,0.680660,1.090003,0.256688,0.240267,0.305204,-0.278434,-0.732410,-1.010844
4696,0.576135,23,121,-0.169571,-0.903449,-0.960410,-0.089467,0.161298,-0.841500,-0.361789,0.222461,-0.143961,-1.372600,-0.165451,-0.169571,0.172399,0.002827
4697,2.131983,2,207,0.711978,0.068316,1.148042,-0.514971,0.967526,0.091748,-0.798983,-0.699526,-1.684555,-0.108123,0.066705,0.711978,-0.269914,0.442064
4698,-1.180038,14,8,0.609568,-0.201690,0.560346,0.149800,0.788941,0.060545,-0.697757,2.341622,-1.496977,-0.508524,-0.275469,0.609568,-0.079274,0.530293
4699,0.240849,0,136,0.299427,-1.630168,0.369932,-0.721830,1.289479,0.707060,-0.259122,-1.507514,-1.664203,-0.188284,1.105966,0.299427,0.774583,1.074010
4701,-2.450593,38,69,-0.392601,0.506969,2.956886,-0.870677,0.050405,0.653541,-1.904232,1.223745,-1.303451,0.653257,1.096976,-0.392601,-1.377584,-1.770186
4702,-0.452939,30,186,0.152065,0.111711,-0.589786,0.437944,1.849603,1.958328,0.017679,0.587945,-1.055013,0.418873,1.255806,0.152065,-0.246600,-0.094535
4703,-1.124252,17,26,0.015783,1.031020,-0.227902,-0.681231,-0.810377,0.206175,0.378484,0.263629,0.175674,1.344044,0.756310,0.015783,-0.013189,0.002594
4704,0.845708,32,251,-0.349753,1.351511,-0.321748,1.329307,-0.199975,1.071279,2.375030,2.536298,0.541145,-1.381075,2.144529,-0.349753,-0.412872,-0.762625
4705,-0.146584,35,115,0.008697,0.420877,1.100069,-1.466450,0.472597,-0.306302,0.126684,-0.908429,-0.206377,0.871578,-0.324215,0.008697,0.189733,0.198430
4707,-0.920291,14,171,-0.439990,-0.499130,-0.902259,0.678698,0.855456,-0.589932,-0.350096,0.941902,0.096409,-0.062006,1.261559,-0.439990,0.324444,-0.115546
4708,-0.912064,15,260,-0.730852,-0.762483,2.705409,0.714258,-0.091691,0.404895,-0.094576,0.440768,-1.983922,-0.863945,-0.853948,-0.730852,-1.021392,-1.752244
4709,1.096004,23,284,0.290392,-1.055330,0.033698,-0.072624,1.258323,-1.120940,-0.556605,-1.232959,-0.784522,1.070321,-1.197150,0.290392,-0.276555,0.013837
4710,0.682469,35,133,-0.215900,1.635569,-1.616462,0.353000,-0.557012,0.349512,0.432169,-0.160296,0.494659,-0.024158,-0.926938,-0.215900,-0.657423,-0.873323
4711,0.900451,13,288,-0.047807,-0.706335,-0.599257,1.031068,-0.103036,-1.609811,-0.155196,-1.324803,-0.176771,0.806634,1.013559,-0.047807,-0.051539,-0.099346
4712,-1.818267,24,296,0.397914,0.514749,0.397111,0.037078,0.441961,1.705089,0.062565,0.675098,-0.615643,0.988797,-0.342974,0.397914,0.144011,0.541925
4713,-1.775254,35,21,-0.066349,0.948112,1.728547,-0.103323,-0.491198,-0.379847,-1.731844,1.009182,0.571260,0.785050,-0.094124,-0.066349,-0.669672,-0.736021
4714,0.292287,23,250,-0.619955,-0.553011,0.537797,0.195214,0.198136,-0.901138,-0.503614,0.910651,-1.576989,-1.412644,-1.524272,-0.619955,1.151067,0.531112
4715,0.427296,45,106,-0.111152,-0.119542,0.819709,0.027350,-0.615911,-1.146143,-1.693453,0.134576,0.723093,-1.192623,-1.394578,-0.111152,-0.740908,-0.852061
4716,-1.317084,33,1,0.208357,-1.202824,2.270718,-0.735483,0.254823,-1.695494,0.587640,1.372190,0.257730,-0.217460,0.610664,0.208357,-0.758294,-0.549937
4717,1.094251,29,64,0.256366,0.902145,-1.993601,0.420460,-1.486802,-0.188525,-0.896808,-0.667888,-2.592739,0.362998,-0.290207,0.256366,-0.024013,0.232353
4718,0.350352,36,147,0.233636,-0.192748,0.580636,0.274168,1.064875,0.595006,-0.602017,-0.658979,-1.190907,-0.340557,0.543545,0.233636,-0.214146,0.019489
